test_case,predicted_probability,priority_score,risk_level,top_features
tc_conf_ptp-bc_smg_020,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_005,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_022,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_023,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_024,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_025,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_005,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_005,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_006,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_006,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_008,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_008,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_009,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_009,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_006,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_006,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_008,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_021,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_015,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_015,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_018,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_020,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_021,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_022,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_023,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_024,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_025,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_026,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_009,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_dtmf_hvg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_dtmf_hvg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_dtmf_hvg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_019,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_024,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_023,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_022,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_dtmf_pvg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_dtmf_pvg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_dtmf_pvg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_017,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_lfg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_017,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_017,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_017,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_rtp_hvg_017,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_021,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_020,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_019,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_006,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_006,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_005,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_beg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_010,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_018,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_017,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_015,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_012,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_005,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mhg_021,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_013,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_002,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_014,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_015,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_015,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_004,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_011,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_007,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_003,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_001,8.7438355e-05,0.0005246301298029,LOW,failure_rate:0.0;time_since_last_failure:0.0
